playerID,Seasons,Wins,Loses,Games,Games_Started,Complete_Games,Shut_Outs,Earned_Runs,Strike_Outs,Walks,Games_Finished,Runs_Allowed,Batters_Faced
moscogu01,5,13,14,70,26,0,0,106,166,86,11,119,956
moscojo01,2,1,4,8,8,0,0,25,16,15,0,28,155
mosebro01,1,0,0,3,0,0,0,2,2,3,1,3,15
moseldu01,7,15,21,101,53,0,0,186,199,117,17,202,1543
moselea01,4,49,48,136,100,65,12,286,469,340,26,367,3471
moserwa01,3,0,7,14,9,5,0,36,30,30,2,75,322
mosesjo01,2,0,0,3,0,0,0,3,0,3,3,3,16
moskapa01,7,32,27,148,92,7,4,297,374,243,13,315,2727
moskoda01,1,1,1,31,0,0,0,8,11,9,6,11,110
mosolji01,1,0,0,1,0,0,0,1,1,0,1,1,2
mossda01,5,22,19,74,61,0,0,181,204,195,6,200,1589
mossido01,12,101,80,460,165,55,8,590,932,385,148,672,6464
mossma01,1,0,0,12,1,0,0,13,4,14,2,13,87
mossoea01,1,0,0,3,0,0,0,6,1,7,0,6,13
mossra01,7,22,18,112,42,13,3,229,109,189,28,272,1887
motada01,1,0,0,4,0,0,0,5,3,1,3,5,28
motagu01,16,39,45,743,0,0,0,375,696,331,212,396,3604
motteja01,9,27,15,444,0,0,0,146,375,125,162,158,1630
motteta01,2,0,0,2,0,0,0,1,1,1,2,1,8
mouldgl01,3,7,8,66,11,0,0,93,50,98,37,105,745
mouncto01,1,1,5,11,11,0,0,40,30,25,0,42,238
mountbi01,4,31,24,57,57,56,5,182,164,110,0,288,2155
mountfr01,9,58,83,143,142,137,9,469,383,309,1,812,5343
moyaga01,2,3,1,42,6,0,0,22,36,15,10,22,185
moyered01,1,0,3,6,3,2,0,9,3,13,2,15,103
moyerja01,27,269,209,696,638,33,10,1926,2441,1155,15,2076,17356
moylape01,12,24,10,499,0,0,0,144,324,180,74,170,1768
mroziro01,2,1,3,37,5,1,0,49,44,44,17,52,370
mudroph01,1,0,0,1,0,0,0,1,0,0,1,1,5
muellgo01,1,0,0,8,0,0,0,8,1,13,1,8,45
muellle01,2,6,8,30,18,6,2,62,50,68,3,72,627
muellwi01,2,1,0,6,0,0,0,10,7,6,2,12,71
muffebi01,6,16,23,125,32,7,1,181,188,132,52,213,1653
muichjo01,1,0,0,3,0,0,0,11,1,5,2,12,50
muirjo01,2,2,5,21,6,1,0,30,22,25,4,34,234
mujiced01,13,24,28,499,4,0,0,241,430,89,180,257,2254
mulcahu01,9,45,89,220,143,63,5,579,314,487,48,695,5161
muldema01,9,103,60,205,203,25,10,611,834,412,1,657,5562
mulhote01,26,124,142,685,332,46,10,1262,1325,681,128,1396,11060
mullato01,15,284,220,555,504,468,30,1537,1803,1408,52,2523,19407
mulleco01,1,0,0,3,0,0,0,1,4,4,1,1,14
mullesc01,5,4,5,75,1,0,0,35,35,35,17,38,313
mullidi01,4,3,3,25,6,2,0,40,23,39,12,43,356
mullige01,15,228,196,487,428,353,35,1156,1482,1238,51,1636,15301
mulligr01,1,0,0,2,0,0,0,0,1,0,1,0,5
mullijo02,1,1,0,14,2,1,0,18,13,27,5,21,198
mulredo01,1,2,8,12,10,3,0,45,10,36,1,52,279
mulrofr01,1,0,1,2,0,0,0,1,2,0,2,2,12
mulveke01,3,0,3,10,4,0,0,24,19,14,2,24,131
muncrbo01,13,80,82,288,165,67,11,592,525,392,72,669,5968
mungere01,11,77,56,273,161,54,13,523,564,500,51,574,5287
mungova01,14,120,115,364,259,123,20,815,1242,868,61,957,9033
munizca01,2,1,1,20,0,0,0,16,18,9,9,16,110
munizma01,1,0,1,5,0,0,0,8,6,8,1,8,48
munnisc01,1,0,0,4,0,0,0,3,2,5,0,3,31
munnsle01,3,4,13,61,15,4,0,96,58,105,23,132,826
munozar01,2,0,1,24,1,0,0,20,14,19,3,20,107
munozbo01,7,11,22,100,38,1,0,160,153,119,23,181,1260
munozmi01,13,18,20,453,0,0,0,210,240,174,109,227,1633
munozos01,1,2,1,10,3,0,0,22,25,17,4,28,164
munrope01,5,13,19,120,40,0,0,171,189,114,20,186,1419
muntesc01,3,3,2,84,0,0,0,38,22,34,23,42,315
murakma01,2,5,1,54,1,0,0,34,100,23,21,34,357
murast01,7,30,39,167,83,12,2,281,360,289,35,311,2739
muratto01,1,0,1,1,1,0,0,3,2,1,0,5,16
murchti01,2,0,0,3,0,0,0,0,2,6,2,1,24
murffre01,2,2,2,26,2,0,0,26,31,18,12,28,218
murphbi02,2,0,0,18,0,0,0,8,8,15,4,8,79
murphbo01,2,4,9,15,14,11,0,72,34,56,1,112,542
murphco01,2,4,13,23,17,14,0,93,39,88,6,168,797
murphda04,2,4,4,68,0,0,0,58,58,59,39,63,493
murphda06,1,0,0,7,0,0,0,4,1,4,2,6,30
murphda07,2,0,0,2,0,0,0,0,1,1,2,5,10
murphed01,4,25,25,68,53,39,1,188,103,111,14,276,1987
murphjo01,2,5,12,21,16,15,0,64,73,11,5,126,700
murphjo02,4,4,7,11,11,10,0,63,30,44,0,87,450
murphjo04,13,93,53,415,40,17,0,406,378,444,293,464,4471
murphro01,13,32,38,597,0,0,0,252,520,247,181,277,2659
murphto02,15,68,101,439,147,22,3,606,621,493,204,664,6091
murphwa01,1,0,0,2,0,0,0,2,0,1,2,2,10
murraaj01,2,2,2,16,4,0,0,17,23,18,6,19,161
murraam01,1,0,0,4,1,0,0,5,2,3,1,5,51
murraco01,2,1,2,32,0,0,0,27,40,15,10,27,179
murrada01,15,53,50,518,1,0,0,386,400,329,289,448,3912
murrada02,3,0,0,15,0,0,0,19,25,16,4,21,137
murrage01,6,20,26,110,42,10,0,249,114,199,36,282,1884
murrahe01,4,2,15,88,15,0,0,113,94,94,14,116,752
murraji02,1,0,0,4,0,0,0,3,3,3,4,3,28
murrajo01,1,0,3,8,2,0,0,19,8,21,3,20,143
murrama01,2,0,3,6,2,0,0,15,4,8,1,18,70
murrapa01,1,0,2,8,2,1,0,24,11,12,6,28,164
musgrde01,1,0,0,5,1,0,0,1,11,7,0,2,65
musgrha01,1,2,3,35,0,0,0,23,32,22,8,23,185
musgrjo01,3,17,21,68,44,0,0,138,253,67,6,143,1204
musiast01,1,0,0,1,0,0,0,0,0,0,0,0,1
musseje01,6,23,15,142,19,0,0,119,125,123,25,132,1085
mussene01,2,0,1,18,0,0,0,12,19,15,4,13,119
mussepa01,2,0,2,12,6,1,0,15,24,24,2,23,173
mussero01,3,4,2,48,4,0,0,37,47,40,21,42,398
mussiba01,1,0,1,16,0,0,0,13,5,13,8,16,92
mussimi01,18,270,153,537,536,57,23,1458,2813,785,0,1559,14593
mustaal01,1,0,1,6,1,0,0,15,6,15,3,18,76
mutisje01,4,4,11,58,18,1,1,103,73,61,8,111,673
myersbr01,13,97,96,381,252,12,3,807,1379,556,82,864,7307
myersel01,9,55,72,185,127,78,8,497,428,440,38,625,4747
myershe01,1,0,2,6,2,1,0,19,7,4,2,28,115
myersji01,1,0,0,11,0,0,0,11,6,3,5,13,64
myersjo01,1,0,0,1,1,1,0,2,5,3,0,3,21
myersmi01,16,25,24,883,0,0,0,258,429,256,195,278,2385
myersra01,15,44,63,728,12,1,0,314,884,396,548,338,3744
myersro01,9,7,5,167,1,0,0,135,161,110,43,151,1070
myettaa01,6,6,12,47,30,0,0,140,134,106,7,144,761
myricbo01,3,3,6,82,5,0,0,54,73,59,34,62,595
nabhoch01,7,37,35,141,100,4,2,268,405,278,7,289,2588
naborja01,3,1,25,52,37,13,0,116,94,131,11,156,1113
nagelbi01,1,0,0,1,0,0,0,4,0,1,1,5,18
nageocl01,3,1,6,16,5,0,0,36,26,30,4,37,211
nagleju01,2,5,3,13,4,1,0,21,23,12,7,31,218
nagych01,14,129,105,318,297,31,6,980,1242,586,9,1061,8454
nagymi01,6,20,13,87,62,11,1,193,170,210,8,220,1862
nagyst01,2,3,8,15,10,2,0,48,21,38,1,60,326
nahemsa01,4,10,8,90,12,3,0,117,101,127,42,138,1016
nakammi01,2,0,3,31,0,0,0,32,38,9,9,34,176
naktepe01,2,0,1,10,1,0,0,27,19,27,3,27,119
nancesh01,3,1,3,49,0,0,0,24,39,26,8,30,214
napiebu01,4,5,6,39,13,6,1,60,43,29,20,75,584
naranch01,1,1,2,17,3,0,0,17,26,17,7,22,155
narlera01,6,43,33,266,52,17,1,281,454,335,132,318,3022
narrosa02,1,0,0,1,1,0,0,4,1,4,0,4,17
narumbu01,5,14,27,96,58,9,2,196,220,177,6,218,1735
narvech01,8,30,19,118,65,0,0,228,364,161,14,236,1876
nashbi01,2,0,0,2,0,0,0,0,0,1,2,0,6
nashji01,8,68,64,201,167,36,11,441,771,401,15,490,4697
nastuph01,3,3,5,34,15,1,0,57,53,48,4,65,501
nathajo01,17,64,34,787,29,0,0,294,976,344,587,317,3771
natiojo01,1,0,2,2,2,0,0,9,8,8,0,9,55
naultda01,4,5,5,130,0,0,0,81,119,77,52,86,683
navarja01,13,116,126,361,309,32,8,1078,1113,690,16,1206,9021
navarju01,7,7,9,130,1,0,0,86,151,70,66,97,893
nayloea01,1,0,5,20,4,1,0,41,19,29,12,43,272
nayloro01,7,42,83,181,136,67,2,442,282,346,28,584,4381
naymimi01,5,5,7,52,9,1,0,49,64,80,26,57,504
neaglde01,15,124,92,392,286,20,7,891,1415,594,23,948,8031
neaglja01,5,16,50,70,68,60,2,286,152,141,2,479,2579
nealbl01,6,5,4,113,0,0,0,70,93,51,27,74,574
nealejo01,4,12,12,31,25,21,1,116,58,73,6,172,993
nealza01,3,2,4,31,6,0,0,47,37,7,12,49,351
necciro01,1,1,6,12,9,0,0,43,31,32,2,45,248
negraro01,4,6,6,66,15,2,0,73,81,57,19,81,698
neherji01,1,0,0,1,0,0,0,0,0,0,1,0,3
nehfar01,18,184,120,451,319,182,28,964,844,640,84,1164,11185
neibaga01,6,4,8,75,4,0,0,79,81,87,21,86,664
neidlji01,1,5,3,12,12,0,0,27,46,15,0,30,301
neigeal01,1,0,0,6,0,0,0,8,3,4,3,8,59
neitzer01,1,0,0,2,0,0,0,5,1,4,2,5,32
nekolbo01,2,0,0,11,1,0,0,13,2,16,8,14,97
nelsoan01,1,0,0,2,1,0,0,2,1,4,1,4,44
nelsobi01,1,1,2,3,3,3,0,13,6,8,0,21,115
nelsoem01,2,5,4,25,8,3,1,35,17,27,11,39,346
nelsoge01,14,53,64,493,68,6,1,496,655,418,153,537,4652
nelsoje01,16,48,45,798,0,0,0,297,829,428,237,329,3402
nelsoji01,2,6,4,32,12,1,1,35,53,64,3,41,451
nelsoji02,5,33,44,109,104,1,0,280,552,223,1,315,2635
nelsojo01,6,7,2,157,0,0,0,74,154,84,58,83,683
nelsolu01,1,3,0,9,1,0,0,8,11,11,4,9,102
nelsoly01,7,33,42,166,60,29,2,395,255,262,76,446,3046
nelsome01,6,4,10,93,11,1,0,85,98,69,31,95,776
nelsore01,6,10,12,39,24,13,1,95,68,85,12,127,826
nelsoro02,9,29,32,135,77,20,7,216,371,190,22,234,2556
nenro01,11,45,42,643,4,0,0,237,793,260,549,266,2983
nerishe01,5,12,14,239,0,0,0,92,306,82,106,98,1024
nesbian01,1,1,1,24,0,0,0,13,14,8,6,14,98
neshepa01,13,36,24,524,0,0,0,143,462,131,113,156,1880
neubaha01,1,1,0,7,0,0,0,14,4,11,5,18,60
neuerte01,1,4,2,7,6,6,3,13,22,19,1,21,211
neugeni01,2,2,8,14,14,0,0,34,58,50,0,38,290
neumeda01,1,0,0,3,0,0,0,3,0,3,0,3,13
neumi01,2,0,0,33,0,0,0,19,22,28,26,20,212
neveler01,3,0,1,14,1,0,0,14,9,8,6,14,92
neverdo01,2,1,1,49,0,0,0,35,44,18,19,36,224
neverer01,3,6,12,44,12,6,0,92,39,61,19,111,759
newbeja01,1,2,0,14,0,0,0,7,11,9,3,8,60
newcodo01,12,149,90,344,294,136,24,852,1129,490,34,956,8891
newcose01,2,16,18,50,49,0,0,119,268,138,0,125,1152
newelto01,1,0,0,2,0,0,0,4,1,3,0,4,10
newhado01,3,4,3,42,0,0,0,14,37,42,26,17,243
newhoha01,17,207,150,488,374,212,33,1016,1796,1249,79,1197,12648
newkifl01,1,0,0,1,0,0,0,0,0,1,1,0,5
newkijo01,2,0,1,3,1,0,0,7,3,9,2,9,42
newlima01,2,1,2,15,1,0,0,24,13,14,9,28,158
newmaal02,2,2,2,19,0,0,0,15,20,10,6,15,86
newmafr01,6,33,39,108,93,18,4,231,254,154,8,255,2512
newmaje01,1,0,0,1,0,0,0,0,0,0,1,0,5
newmajo01,3,0,0,14,0,0,0,16,11,12,8,19,92
newmara01,3,3,3,45,0,0,0,21,46,24,24,21,261
newsobo01,29,211,222,600,483,246,31,1664,2082,1732,71,1908,16467
newsodi01,3,35,33,85,74,36,4,263,138,214,5,296,2334
newtodo01,9,54,72,178,139,99,8,430,503,416,34,611,5069
nicasju01,10,38,43,315,82,0,0,346,622,237,49,369,2915
nichobr01,1,0,0,1,0,0,0,4,0,0,1,4,8
nichoch01,6,1,8,44,5,1,0,98,33,56,12,116,591
nichoch02,9,34,36,189,71,23,4,244,266,280,53,286,2622
nichodo02,1,0,4,24,0,0,0,23,9,16,7,27,179
nichofr01,1,0,0,2,0,0,0,3,1,2,1,3,19
nichoki01,16,362,208,621,562,532,48,1664,1881,1272,56,2480,21082
nichoro02,7,11,31,100,48,6,1,203,214,121,14,234,1791
nichotr01,6,28,73,106,98,90,1,298,174,91,9,672,3941
nichtch01,5,1,4,92,0,0,0,65,78,31,20,71,508
nickldo01,4,1,0,20,0,0,0,18,10,15,11,20,112
nicolge01,4,5,7,17,12,7,0,73,45,84,4,106,476
nicolju01,3,10,13,50,33,0,0,104,86,60,6,111,876
niedda01,5,17,18,52,41,3,1,136,146,105,3,144,1071
niedeto01,11,36,46,484,0,0,0,239,474,226,276,251,2737
niehadi01,4,4,5,45,9,3,0,53,43,59,26,84,555
niekrjo01,25,221,204,702,500,107,29,1431,1747,1262,93,1620,15166
niekrph01,26,318,274,864,716,245,45,2012,3342,1809,83,2337,22677
nielsje01,2,1,0,30,0,0,0,21,20,22,15,23,152
nielssc01,4,9,11,38,18,3,3,87,47,51,9,94,634
niemaje01,5,40,26,97,92,4,3,247,409,177,3,264,2306
niemara01,8,7,8,122,10,3,2,103,102,82,36,112,885
niemeja01,1,0,0,3,0,0,0,2,1,2,3,3,15
niesejo01,10,69,68,211,197,3,2,538,914,367,4,603,5154
niesoch01,1,0,0,2,0,0,0,1,5,1,1,1,8
nievefe01,4,8,11,99,19,0,0,95,143,84,22,97,806
nieveju01,3,32,25,94,81,8,5,257,352,227,4,289,2159
nifu01,2,0,1,58,0,0,0,26,43,30,14,28,237
niggejo01,11,64,69,184,161,81,12,447,620,516,13,534,5329
nippeal01,7,46,50,144,124,21,0,401,381,303,8,452,3502
nippedu01,6,14,16,119,23,0,0,158,214,136,24,163,1218
nippeme01,1,0,0,4,0,0,0,3,3,4,0,3,27
nischro01,4,5,8,88,1,0,0,54,58,48,40,65,511
nitchot01,1,1,0,7,0,0,0,11,4,1,3,14,78
nitkocj01,13,18,32,336,44,0,0,286,347,263,55,318,2201
nixja02,1,2,5,9,9,0,0,33,21,13,0,33,190
nixonwi01,9,69,72,225,177,51,9,602,616,530,21,674,5391
noboaju01,1,0,0,1,0,0,0,0,0,1,1,0,2
noesihe01,7,12,31,107,53,1,0,233,279,146,29,245,1721
nolaaa01,4,41,28,93,93,0,0,212,597,155,0,223,2325
nolanga01,11,110,70,250,247,45,14,573,1039,413,1,623,6836
nolanth01,5,23,52,79,78,74,1,224,274,135,1,434,2913
nolasri01,14,114,118,330,312,12,6,957,1513,460,1,1023,8059
nolddi01,1,0,2,7,3,0,0,11,10,13,0,13,92
nolesdi01,13,36,53,277,96,3,3,436,455,338,68,490,3782
nolinse01,3,1,3,8,7,0,0,24,15,13,1,26,149
nolteer01,5,5,8,26,19,1,0,65,69,58,4,70,481
nomohi01,13,123,109,323,318,16,9,932,1918,908,2,993,8462
nomurta01,1,0,0,21,0,0,0,13,9,18,2,14,71
nopsje01,7,72,41,136,122,99,7,406,294,281,11,581,4247
norbejo01,3,4,3,78,0,0,0,35,65,51,16,36,341
nordhwa01,1,0,0,2,0,0,0,2,2,1,2,2,8
noriejo01,2,0,0,13,0,0,0,21,10,13,5,23,126
normafr01,19,104,103,403,268,56,15,784,1303,815,42,864,8279
norribu01,13,67,90,355,188,0,0,604,1153,485,87,654,5304
norrida01,6,12,17,65,53,0,0,143,257,109,4,157,1243
norrimi01,10,58,59,201,157,52,7,486,636,499,16,542,4797
northja01,2,6,6,18,7,6,1,25,13,13,8,31,306
northlo01,8,21,16,172,25,8,0,228,199,200,80,274,2031
nortoef01,2,5,2,12,7,3,0,28,16,25,4,43,286
nortoph01,4,2,6,92,2,0,0,52,61,54,18,57,411
nortoto01,1,0,1,21,0,0,0,10,22,14,7,14,139
norwoja01,1,0,1,11,0,0,0,5,10,5,5,7,54
nosekra01,2,1,3,5,4,0,0,14,7,19,0,15,66
nottedo01,10,36,51,296,89,16,2,377,525,283,93,443,3916
noursch01,1,0,0,3,0,0,0,4,3,5,2,5,24
novaiv01,10,78,64,202,189,8,3,540,840,312,9,577,4884
novoara01,2,0,4,22,9,2,0,42,31,35,2,46,337
novoaro01,3,7,7,131,0,0,0,71,115,63,23,84,635
noyeswi01,4,11,15,49,29,14,1,103,93,98,15,131,1036
nunezab01,1,0,0,1,0,0,0,0,0,0,1,0,1
nunezed01,15,28,36,427,14,0,0,304,508,280,211,345,2866
nunezfr01,2,1,3,13,0,0,0,13,16,11,0,14,76
nunezjh01,1,0,0,7,0,0,0,6,3,2,4,6,29
nunezjo01,4,9,10,77,22,0,0,111,171,111,23,118,870
nunezjo02,3,4,2,63,0,0,0,30,60,26,11,35,269
nunezle01,8,21,23,349,6,0,0,185,314,133,184,196,1662
nunezvl01,10,21,34,254,27,0,0,237,327,199,91,264,1924
nunnho01,3,4,3,46,0,0,0,39,50,42,20,41,312
nunovi01,8,8,21,155,42,0,0,170,312,105,38,179,1595
nuxhajo01,17,135,117,526,287,83,20,998,1372,776,100,1093,9813
nyeri01,6,26,31,113,63,16,1,197,267,140,15,222,2016
nyery01,2,0,2,5,2,0,0,14,10,9,2,14,71
nymanje01,3,6,7,30,19,3,2,56,69,57,3,62,483
oakstr01,1,0,2,4,2,0,0,11,10,6,1,11,65
oanapr01,2,3,2,13,1,0,0,19,18,26,8,23,197
oberbhe01,2,0,5,8,5,3,0,21,7,5,3,38,172
obergsc01,4,12,7,210,0,0,0,96,176,78,39,102,865
oberhbr01,5,14,23,82,44,2,1,157,220,87,15,167,1408
oberldo01,1,1,2,3,3,3,0,15,23,18,0,33,123
oberlfr01,5,5,24,44,26,16,0,95,80,88,12,143,961
obermwe01,5,11,22,80,48,1,1,204,166,141,9,220,1454
obriebi01,1,1,0,2,0,0,0,2,7,3,2,5,42
obriebo01,1,2,2,14,4,1,1,14,15,13,5,18,177
obriebu01,4,29,25,64,54,36,4,126,204,159,7,172,1741
obrieda01,1,0,0,1,0,0,0,0,0,1,0,0,4
obrieda02,4,59,65,136,126,113,2,442,398,486,9,746,4898
obrieda03,2,1,3,13,2,0,0,19,17,11,5,22,141
obrieed01,3,1,0,5,1,1,0,6,11,4,2,6,68
obriejo03,3,1,3,25,1,0,0,38,30,35,10,43,276
obrieto01,1,0,0,1,0,0,0,3,0,5,0,5,24
ockeywa01,1,0,0,2,0,0,0,1,1,2,1,1,12
oconnan01,1,0,1,1,1,1,0,9,5,7,0,11,45
oconnbr01,1,0,0,6,1,0,0,7,7,11,2,11,62
oconnfr01,1,0,0,3,1,0,0,5,0,9,1,5,23
oconnja02,6,14,17,129,28,6,1,173,177,163,37,187,1426
oconnmi01,3,4,10,35,21,0,0,71,71,59,2,76,532
oconnpa01,1,0,0,1,0,0,0,2,1,2,1,3,14
odayda01,12,36,19,577,0,0,0,158,572,152,150,169,2233
odayha01,8,73,110,201,192,177,5,687,663,578,8,1128,7247
odeapa01,2,0,0,4,0,0,0,4,0,8,2,4,35
odellbi01,14,105,100,479,199,63,13,665,1133,556,137,758,7643
odenwte01,2,1,0,11,0,0,0,9,6,8,1,11,83
odombl01,15,84,85,295,229,40,15,620,857,788,21,708,6528
odomda01,1,0,3,22,3,1,0,32,17,30,13,32,238
odonnge01,1,3,9,21,10,3,0,44,8,21,6,50,373
odonojo01,10,39,55,257,96,13,4,340,377,260,56,382,3235
odonojo02,1,0,1,11,1,0,0,10,16,10,3,12,90
odorija01,7,47,48,161,158,0,0,382,805,302,2,410,3663
odoulle01,4,1,1,34,1,0,0,42,19,49,26,71,372
oelkebr01,2,3,8,45,12,0,0,69,46,57,9,72,485
oeschjo01,15,82,116,365,197,99,18,770,535,651,112,947,7814
oflaher01,13,23,15,496,0,0,0,171,318,153,68,191,1796
ogandal01,8,33,19,284,48,1,1,196,408,186,62,211,2110
ogandne01,2,0,0,18,0,0,0,8,10,10,6,10,86
ogdencu01,6,18,19,93,38,19,4,159,88,186,31,192,1672
ogdenja01,5,25,34,123,57,29,2,249,144,181,41,290,2330
ogeach01,6,37,35,129,94,3,1,343,369,214,9,364,2747
ogradch01,2,2,2,21,6,0,0,21,38,22,2,21,177
ogrodjo01,1,0,0,1,0,0,0,6,0,3,0,8,13
oharabi01,1,0,0,1,0,0,0,0,0,0,0,0,3
ohkato01,12,51,68,202,178,5,1,506,590,302,11,568,4620
ohlenro01,10,30,41,209,80,0,0,314,444,222,49,332,2575
ohljo01,1,0,0,4,0,0,0,2,2,1,4,4,38
ohmanwi01,11,12,16,483,0,0,0,168,336,159,97,175,1544
ohmeke01,1,0,0,2,0,0,0,0,2,1,0,0,17
ohse01,4,13,12,211,0,0,0,64,236,50,83,72,851
ohtansh01,1,4,2,10,10,0,0,19,63,22,0,19,211
ojalaki01,3,3,10,56,19,1,0,86,99,83,7,98,740
ojedaau01,1,0,0,1,0,0,0,0,0,0,1,0,3
ojedabo01,15,115,98,351,291,41,16,764,1128,676,26,856,7977
okajihi01,6,17,8,266,0,0,0,86,216,88,44,87,1058
okertst01,3,1,1,70,0,0,0,23,44,15,10,24,203
okriefr01,1,1,2,21,1,1,0,24,9,18,14,29,172
oldhare01,7,39,48,176,92,38,2,394,267,292,49,489,3716
olinst01,4,16,19,195,1,0,0,94,173,90,118,108,1155
olivaom01,15,77,86,349,229,16,2,826,853,685,42,889,6966
olivean01,2,0,5,7,7,0,0,25,23,21,0,29,151
oliveda02,22,118,98,766,229,11,4,960,1259,720,121,1045,8346
olivefr01,4,11,15,116,18,1,0,97,130,68,30,105,965
olivele01,4,0,1,27,0,0,0,17,19,15,8,17,125
olivoch01,4,7,6,96,0,0,0,62,98,50,32,65,592
olivodi01,3,5,6,85,1,0,0,37,85,39,28,42,464
ollomji01,2,0,1,24,3,0,0,25,28,12,5,28,187
olmosed01,2,1,1,11,2,0,0,11,6,11,3,17,91
olmstal01,1,1,1,5,5,0,0,11,14,14,0,13,147
olmstfr01,4,19,20,66,37,26,5,109,135,93,19,162,1442
olmstha01,1,1,2,3,3,3,0,9,6,12,0,10,100
olsenke01,3,0,5,28,10,0,0,47,63,37,5,51,368
olsenol01,2,8,7,54,17,6,0,98,64,57,17,114,777
olsensc01,6,37,49,130,127,0,0,390,528,291,0,446,3179
olsenve01,5,30,26,112,60,23,7,195,201,192,32,226,2247
olsonga01,6,14,22,104,44,0,0,200,193,143,17,205,1328
olsongr01,17,40,39,622,0,0,0,258,588,330,447,275,2889
olsonte01,3,1,1,18,3,1,0,46,18,25,9,49,268
olsonty01,4,4,2,85,0,0,0,25,66,30,14,26,273
olwined01,3,0,1,80,0,0,0,45,54,29,28,51,375
omallry01,1,1,1,2,2,0,0,3,4,7,0,3,55
omogrbr01,2,0,2,29,0,0,0,23,34,18,7,24,174
ondrulo01,6,21,11,288,0,0,0,124,218,114,74,132,1202
onealra01,8,17,19,142,46,2,0,213,248,149,24,240,1885
onealsk01,2,0,0,13,1,0,0,26,8,14,5,28,127
oneiled01,2,0,8,8,8,8,0,70,19,45,0,95,364
oneilem01,5,15,26,66,49,19,2,188,144,260,9,208,1629
oneilha01,2,0,0,4,0,0,0,1,2,4,1,1,21
oneilj01,1,0,4,5,4,3,0,19,0,0,1,45,172
oneilmi01,4,32,44,85,77,68,4,211,228,169,8,358,2939
oneilpa01,1,0,0,1,0,0,0,3,2,4,1,3,11
oneilti01,2,16,16,36,33,29,0,109,91,115,3,224,1319
ontivst02,10,34,31,207,73,6,2,270,382,207,65,308,2773
oquenjo01,3,0,1,3,0,0,0,8,2,9,3,8,37
oquismi01,7,25,31,133,79,1,0,337,351,243,13,348,2492
oriledo01,2,1,1,27,2,0,0,32,23,24,10,38,227
oropeed01,4,8,4,125,0,0,0,75,78,72,22,79,444
oroscje01,26,87,80,1252,4,0,0,455,1179,581,501,512,5460
orour01,1,0,1,1,1,1,0,8,0,2,0,15,51
orourji01,2,0,1,6,0,0,0,9,4,2,3,14,70
orourmi01,1,1,2,5,5,5,0,18,8,10,0,19,179
orourry01,2,0,1,54,0,0,0,26,48,25,13,28,198
orrda01,1,0,0,3,0,0,0,8,1,5,3,13,49
orreljo01,3,4,4,32,7,1,0,30,26,46,14,40,395
ortegan01,1,0,2,3,3,0,0,13,7,6,0,15,62
ortegjo01,3,0,3,14,0,0,0,10,15,11,5,10,74
ortegph01,10,46,62,204,141,20,9,468,549,378,29,498,4064
orthal01,16,204,189,440,394,324,31,1256,948,661,44,1704,13837
ortizba01,1,0,2,2,2,1,0,9,4,6,0,11,58
ortizjo05,1,2,2,32,0,0,0,21,27,10,10,26,187
ortizlu02,1,0,1,2,1,0,0,4,0,3,0,6,18
ortizra01,13,87,86,303,218,10,1,796,895,500,37,861,6337
ortizru01,13,113,89,311,266,9,3,832,1192,860,13,903,7316
orvelch01,3,4,10,69,0,0,0,53,66,53,14,65,406
orwolos01,2,6,7,39,8,3,0,70,65,56,22,82,604
osborbo01,6,27,17,121,43,11,0,214,140,181,51,240,1996
osbordo01,9,49,46,163,140,4,2,391,558,246,5,442,3691
osborfr01,1,0,5,8,5,5,0,54,14,45,3,87,306
osboroz01,1,3,0,24,0,0,0,29,38,37,7,29,258
osborti01,5,31,40,142,74,31,2,339,263,315,44,410,2894
osborwa01,2,1,1,7,3,0,0,14,9,9,2,14,103
osburpa01,2,0,1,12,1,0,0,15,5,13,3,18,103
osgooch01,1,0,0,1,0,0,0,1,0,3,0,1,13
osichjo01,4,6,5,160,0,0,0,67,105,61,29,75,542
osikke01,2,0,0,2,0,0,0,9,2,2,2,9,18
osinsda01,9,29,28,324,21,5,2,219,400,264,122,256,2548
osorifr01,4,4,9,104,0,0,0,83,72,37,20,87,610
osteecl01,20,196,195,541,488,140,40,1268,1612,940,24,1435,14433
osteeda01,4,1,4,29,1,0,0,34,34,29,10,35,190
ostenfr01,1,0,0,1,0,0,0,5,0,2,1,5,0
osterbi01,1,0,1,8,1,0,0,11,5,12,4,15,75
osterfr01,17,114,115,390,246,113,11,917,774,835,86,1062,9116
ostinji01,2,0,2,6,3,0,0,10,10,12,1,11,73
ostrojo02,6,23,25,150,37,12,0,230,131,98,60,271,1989
osullse01,8,13,23,71,56,0,0,216,158,115,9,226,1464
osunaal01,6,18,10,218,0,0,0,82,143,109,61,91,841
osunaan01,11,36,29,411,0,0,0,200,501,209,140,217,2085
osunaro01,5,10,15,244,0,0,0,76,272,43,189,80,958
oswalco01,1,3,3,17,12,0,0,42,45,20,2,43,282
oswalro01,14,163,102,365,341,20,8,838,1852,520,7,897,9301
oteroda01,7,22,8,333,0,0,0,136,246,53,85,150,1527
oteybi01,3,1,5,24,5,2,0,56,33,25,13,72,439
otisha01,1,2,2,5,3,0,0,4,6,18,0,11,113
