playerID,Seasons,Hits,RBIs,Runs,Stolen_Bases,Strike_Outs,Home_Runs,Walks,Games,Triples,Doubles,Caught_Stealing,At_Bats,Intentional_Walks,Hit_By_Pitch,Sacrifice_Hits,Sacrifice_Flies,Ground_Into_Double_Plays
lonerwa01,1,7,1,2,1,NULL,0,1,10,0,0,NULL,26,NULL,0,2,NULL,NULL
loneyja01,12,1425,669,528,38,652,108,397,1443,21,267,21,5023,61,20,8,38,156
long01,1,0,0,0,0,1,0,1,1,0,0,NULL,2,NULL,0,NULL,NULL,NULL
longbi01,7,0,0,0,0,4,0,1,159,0,0,0,5,0,0,0,0,0
longbo01,2,0,0,1,0,2,0,1,33,0,0,0,4,0,0,1,0,0
longda01,1,12,2,19,16,NULL,0,14,21,0,0,NULL,77,NULL,2,NULL,NULL,NULL
longda02,14,805,467,384,10,460,132,353,1013,33,135,3,3020,39,7,7,39,76
longhe01,17,2129,1055,1456,537,462,91,612,1875,97,342,NULL,7678,NULL,57,158,NULL,NULL
longje01,3,16,9,5,0,34,1,10,56,0,1,0,83,0,1,0,1,2
longji01,2,54,29,36,24,33,2,19,61,1,8,NULL,251,NULL,6,NULL,NULL,NULL
longji02,1,0,0,0,0,0,0,1,3,0,0,0,3,NULL,0,0,NULL,NULL
longjo01,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
longle01,1,0,0,0,0,NULL,0,0,4,0,0,NULL,3,NULL,0,0,NULL,NULL
longmto01,3,73,37,32,3,47,3,21,139,0,18,2,256,2,2,1,3,6
longoev01,11,1588,946,831,54,1321,277,591,1560,23,363,16,5930,80,60,1,81,159
longre01,1,0,0,0,0,0,0,0,1,0,0,NULL,3,NULL,0,0,NULL,NULL
longry01,1,2,2,2,0,3,0,0,6,0,0,0,9,0,1,0,0,0
longte01,8,824,376,428,27,460,69,227,890,21,166,15,3068,23,7,0,23,90
longto01,5,401,140,148,65,137,6,79,418,49,47,29,1489,NULL,7,37,NULL,NULL
longto02,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
lonnejo01,4,54,27,22,0,74,6,40,143,0,8,1,325,3,2,6,4,8
lookbr01,1,29,9,7,0,24,0,20,59,0,4,1,118,3,0,0,1,5
lookde01,1,0,0,0,0,1,0,0,3,0,0,0,6,0,0,0,0,0
loonebr01,3,0,0,0,0,1,0,0,7,0,0,0,1,0,0,0,0,0
loopeaa01,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
loopebr01,12,40,18,15,0,63,0,10,679,1,6,0,186,0,1,30,0,4
loospe01,1,0,0,0,0,0,0,0,1,0,0,NULL,0,NULL,0,0,NULL,NULL
lopatar01,2,1,0,0,0,1,0,0,8,0,0,0,4,0,0,0,0,0
lopated01,13,187,77,87,0,92,5,73,357,5,26,1,887,0,0,34,1,30
lopatst01,13,661,397,375,18,497,116,393,853,25,116,11,2601,32,7,12,21,79
lopesda01,18,1671,614,1023,557,852,155,833,1812,50,232,114,6354,38,31,74,48,126
lopezal01,20,1547,652,613,46,538,51,556,1950,43,206,1,5916,NULL,14,121,NULL,137
lopezal02,12,2,0,0,0,25,0,2,297,0,0,0,46,0,1,3,0,1
lopezaq01,6,0,0,1,0,0,0,0,159,0,0,0,1,0,0,0,0,0
lopezar01,1,7,0,5,0,6,0,1,38,0,0,0,49,0,0,1,0,0
lopezar02,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
lopezau01,11,3,0,0,0,13,0,0,459,0,0,0,24,0,0,4,0,0
lopezca01,3,130,54,61,23,98,12,25,237,1,24,11,500,2,4,2,5,4
lopezfe01,16,1145,439,600,124,913,90,445,1185,31,219,58,4337,15,18,35,29,66
lopezhe01,13,1251,591,623,16,696,136,418,1450,37,193,23,4644,24,23,48,44,136
lopezja01,16,1527,864,674,8,969,260,357,1503,19,267,19,5319,43,66,6,45,172
lopezja02,16,1,1,1,0,6,0,0,839,0,0,0,12,0,0,2,0,0
lopezjo01,11,1005,480,421,25,471,92,150,1036,11,215,17,3841,13,31,33,34,113
lopezjo02,4,1,2,1,0,3,0,0,20,0,1,0,4,0,0,1,0,0
lopezlu01,2,18,7,7,0,9,0,4,41,1,4,0,88,1,1,1,1,0
lopezlu02,12,390,151,171,10,343,22,100,721,7,85,12,1620,11,26,24,13,40
lopezlu03,2,33,10,10,0,25,3,8,52,0,4,0,145,1,1,1,0,11
lopezma01,9,31,6,26,1,80,1,12,215,0,4,1,181,0,0,13,1,1
lopezme01,8,102,40,45,7,106,6,27,190,5,18,2,422,1,4,8,2,12
lopezmi01,1,1,0,1,0,0,0,1,6,0,0,0,4,0,1,0,0,0
lopezpa01,1,3,0,1,0,8,0,1,12,0,0,0,16,0,0,1,0,0
lopezpe01,2,10,2,2,0,11,0,1,16,0,2,0,52,0,1,1,0,0
lopezra01,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
lopezra02,4,32,26,20,1,71,7,22,76,0,3,0,174,3,0,0,4,2
lopezre01,3,1,0,0,0,8,0,0,51,0,0,0,13,0,0,2,0,0
lopezro01,11,9,1,4,0,75,0,3,257,0,0,0,145,0,1,9,1,4
lopezwi01,6,0,0,0,0,3,0,0,292,0,0,0,6,0,0,0,0,0
lopezyo01,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
lordbr01,9,707,236,380,74,257,13,175,742,49,119,NULL,2767,NULL,18,113,NULL,NULL
lordca01,1,11,2,3,0,3,0,2,17,0,2,1,47,NULL,0,1,NULL,NULL
lordha01,10,1026,294,509,206,171,14,226,972,70,107,2,3691,NULL,38,186,NULL,NULL
lorenle01,1,1,1,1,0,0,0,0,1,0,0,NULL,2,NULL,0,0,NULL,NULL
lorenmi01,4,21,18,11,0,29,6,2,197,1,1,0,84,0,1,5,0,4
loretma01,16,1713,629,768,47,605,76,555,1726,22,309,35,5812,20,71,56,64,157
lorraan01,8,3,0,3,0,14,0,2,60,0,1,0,24,0,0,7,0,0
lotzjo01,1,4,2,1,0,4,0,0,12,0,1,NULL,12,NULL,0,0,NULL,NULL
loucksc01,5,21,4,15,7,28,0,7,73,0,4,3,80,0,0,0,0,1
loudear01,1,1,1,1,0,0,0,1,5,0,0,NULL,7,NULL,0,1,NULL,NULL
loudeba01,6,507,202,267,112,165,12,254,603,22,61,NULL,1942,NULL,30,69,NULL,NULL
loudech01,1,0,0,0,0,2,0,0,1,0,0,NULL,2,NULL,0,0,NULL,NULL
lough01,1,2,NULL,0,NULL,NULL,0,0,1,0,0,NULL,5,NULL,NULL,NULL,NULL,NULL
loughbi01,1,3,3,4,NULL,11,0,7,9,1,1,NULL,29,NULL,NULL,NULL,NULL,NULL
loughda01,5,190,67,95,17,138,13,43,342,10,29,13,749,1,9,13,6,8
loughla01,1,1,0,1,0,0,0,0,3,0,1,0,1,0,0,0,0,0
loundo01,1,0,0,0,0,2,0,0,2,0,0,0,4,0,0,0,0,0
loupaa01,8,0,0,0,0,0,0,0,378,0,0,0,1,0,0,0,0,0
louxsh01,5,0,0,0,0,0,0,0,58,0,0,0,1,0,0,0,0,0
lovelto01,1,0,0,0,0,0,0,0,1,0,0,0,1,NULL,0,0,NULL,NULL
lovelva01,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
lovenly01,2,0,0,1,0,0,0,0,17,0,0,0,4,0,0,0,0,0
lovesl01,6,30,7,11,0,45,0,5,119,2,6,0,156,0,0,5,0,0
lovetjo01,1,1,0,0,0,1,0,0,3,0,0,NULL,3,NULL,0,0,NULL,NULL
lovetle01,2,7,3,3,0,5,0,1,7,0,1,0,26,NULL,NULL,NULL,NULL,0
lovetme01,1,0,0,0,0,0,0,0,1,0,0,0,1,NULL,0,0,NULL,NULL
lovetto01,6,106,69,75,12,88,4,29,166,6,8,NULL,574,NULL,4,0,NULL,NULL
lovigja01,4,10,4,17,5,6,0,3,46,0,0,5,52,0,0,1,0,2
lovitjo01,4,165,53,70,22,113,4,80,306,4,22,21,763,7,2,10,3,20
lovripe01,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,0,0
lovulto01,8,165,60,80,9,121,15,80,303,1,35,8,737,3,3,12,5,16
lowdegr01,12,25,6,7,1,70,0,7,122,1,6,0,191,0,1,2,0,0
lowdelo01,2,3,3,1,0,15,0,2,20,0,0,NULL,22,NULL,0,1,NULL,NULL
lowebo01,19,1934,989,1135,303,436,71,474,1821,85,230,NULL,7078,NULL,71,143,NULL,NULL
lowebr01,1,30,25,16,2,38,6,16,43,2,6,1,129,0,2,0,1,3
lowech01,1,5,3,2,0,2,0,0,7,0,0,0,31,NULL,NULL,NULL,NULL,0
lowede01,19,65,25,30,1,129,1,29,682,0,13,0,436,0,0,67,2,7
lowedi01,1,1,0,0,NULL,1,0,0,1,0,0,NULL,3,NULL,NULL,NULL,NULL,NULL
lowege01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
lowelmi01,13,1619,952,771,30,817,223,548,1601,7,394,14,5813,45,52,1,84,170
lowema01,13,0,0,0,0,1,0,0,382,0,0,0,1,0,0,0,0,0
lowenjo01,16,881,441,510,128,596,116,446,1368,18,137,78,3476,30,9,27,30,58
lowerde01,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
lowerte01,4,70,23,42,2,71,3,32,123,1,20,2,248,0,2,0,1,2
lowese01,8,3,0,0,0,8,0,0,248,0,0,0,22,0,0,2,0,0
lowfl01,1,1,1,1,0,0,0,0,1,1,0,NULL,4,NULL,0,0,NULL,NULL
lowntu01,13,35,10,13,0,48,1,13,506,2,4,0,214,0,0,14,0,4
lowrepe01,15,1177,479,564,48,226,37,403,1401,45,186,3,4317,0,11,97,3,118
lowrije01,11,1043,509,521,7,744,104,438,1109,17,259,3,3984,18,22,8,40,81
lowrydw01,4,62,26,29,0,38,5,20,108,0,8,0,227,0,4,7,0,7
lowryjo01,1,3,0,2,0,0,0,1,6,0,0,1,22,NULL,NULL,NULL,NULL,0
lowryno01,5,35,14,14,0,48,2,7,116,0,10,1,197,0,0,27,1,1
lowrysa01,2,1,0,1,0,0,0,0,6,0,0,0,7,NULL,0,0,NULL,0
loyndmi01,2,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0
lozadwi01,1,29,20,15,0,23,1,12,43,2,8,3,107,0,0,3,2,1
lubrast01,2,37,8,14,1,19,0,4,64,0,10,1,177,0,0,13,1,4
lubyha01,2,89,38,33,4,22,2,52,120,2,11,0,361,NULL,5,7,NULL,9
lubypa01,4,101,70,66,11,52,7,37,132,11,12,NULL,430,NULL,10,0,NULL,NULL
lucadjo01,6,181,60,95,6,56,5,93,239,7,36,3,686,NULL,2,5,NULL,7
lucased01,2,135,37,62,2,126,5,34,163,1,19,1,530,1,2,6,1,10
lucasfr01,1,9,2,1,0,6,0,3,20,0,0,NULL,34,NULL,0,0,NULL,1
lucasga01,8,7,5,2,0,32,0,2,409,0,0,0,80,0,0,12,0,0
lucasjo01,2,0,0,0,0,1,0,0,4,0,0,0,3,NULL,0,0,NULL,NULL
lucasjo02,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
lucasra01,5,3,0,3,0,1,0,2,22,0,0,0,9,0,0,1,0,0
lucasre01,16,404,190,155,2,133,3,124,907,13,61,0,1439,NULL,4,41,NULL,14
lucchjo01,1,2,1,2,0,21,0,4,26,0,0,0,34,0,0,0,1,0
lucefr01,1,6,3,2,2,2,0,2,9,0,0,1,12,NULL,0,0,NULL,NULL
luceyjo01,2,2,0,0,0,4,0,0,13,0,0,0,18,NULL,0,0,NULL,NULL
lucidco01,6,36,17,29,1,24,0,14,54,4,4,NULL,151,NULL,2,4,NULL,NULL
lucielo01,4,5,2,3,0,4,0,1,33,0,0,0,25,0,0,0,0,0
lucrojo01,11,1060,509,451,30,607,100,339,1101,23,206,9,3828,19,29,7,37,119
lucydo01,3,10,3,3,1,14,1,3,21,0,4,0,40,0,1,0,0,0
luderfr01,13,1344,642,570,55,429,84,414,1346,54,251,8,4851,NULL,45,96,NULL,NULL
ludolwi01,1,0,0,0,0,1,0,0,3,0,0,0,1,NULL,0,0,NULL,NULL
ludwibi01,1,34,8,15,3,39,0,16,66,2,2,NULL,187,NULL,0,4,NULL,NULL
ludwier01,5,0,0,0,0,5,0,0,31,0,0,0,11,0,0,0,0,0
ludwiry01,15,923,587,454,17,888,154,339,1065,8,201,20,3549,16,45,10,30,64
luebbla01,3,8,1,2,0,10,0,1,36,0,1,0,40,0,1,2,1,0
luebbro01,1,0,3,1,0,6,0,2,8,0,0,0,15,NULL,0,1,NULL,NULL
luebbst01,5,1,0,0,0,7,0,0,67,0,0,0,19,0,0,2,0,0
luebkco01,4,7,0,3,0,27,0,2,65,0,0,0,49,0,0,2,0,0
luebkdi01,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
lueckri01,3,1,0,1,0,1,0,0,56,0,1,0,3,0,0,0,0,1
luekejo01,4,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0
luetglu01,4,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0
luffhe01,6,111,27,42,3,5,2,7,106,7,18,3,450,NULL,NULL,NULL,NULL,3
lugoda01,1,20,8,10,0,20,1,7,27,1,4,0,94,0,0,0,0,2
lugoju01,15,1279,475,688,198,876,80,439,1352,34,238,69,4758,4,37,64,40,82
lugoru01,3,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0
lugose01,3,8,3,7,0,20,1,2,91,0,3,0,56,0,0,6,1,1
lugour01,6,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
luhrswi01,1,0,0,0,0,4,0,0,5,0,0,NULL,10,NULL,0,1,NULL,NULL
lukacro01,1,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0
lukasma01,2,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
lukema01,5,65,40,39,2,70,15,19,123,1,12,1,269,2,1,1,1,6
lukenal01,1,0,0,0,0,3,0,0,3,0,0,NULL,8,NULL,0,0,NULL,NULL
lukoned01,4,143,70,64,4,72,23,60,213,9,17,NULL,606,NULL,2,4,NULL,10
lumenra01,3,2,0,0,0,5,0,0,13,0,0,0,10,0,0,0,0,0
lumleha01,7,728,305,300,110,394,38,204,730,66,109,NULL,2653,NULL,9,97,NULL,NULL
lummi01,16,877,431,404,13,506,90,366,1517,20,128,29,3554,54,28,18,33,70
lumpeje01,13,1314,454,620,20,411,47,428,1371,52,190,15,4912,21,8,57,36,97
lunahe01,8,208,96,104,23,159,15,55,339,6,41,11,794,1,8,3,7,14
luname01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
lunarfe01,4,53,22,13,0,51,0,10,97,0,8,2,237,1,7,2,1,10
lundbja01,1,4,1,2,0,2,0,0,8,0,1,NULL,15,NULL,0,0,NULL,NULL
lunddo01,8,181,86,91,5,113,15,65,281,8,36,4,753,NULL,5,12,1,16
lundgca01,8,72,26,32,4,133,0,36,183,3,8,NULL,460,NULL,1,27,NULL,NULL
lundgde01,3,7,1,6,0,21,0,1,56,2,0,0,51,NULL,0,3,NULL,NULL
lundgo01,2,12,1,5,1,9,0,5,23,0,1,1,46,1,0,0,0,0
lundqda01,3,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
lundsto01,3,6,1,3,0,13,0,9,44,0,0,0,65,1,0,0,0,1
lunsftr01,2,2,1,0,0,1,0,0,4,0,1,0,4,0,0,0,0,0
lunteha01,2,29,9,8,0,13,0,6,49,0,2,1,148,NULL,1,4,NULL,NULL
lupieto01,6,632,230,285,57,111,18,241,614,30,92,28,2358,NULL,3,43,NULL,14
luploal01,8,292,125,147,8,213,33,127,481,6,34,11,1243,6,13,6,8,28
luplojo01,2,33,18,22,2,40,6,16,64,4,4,3,170,0,3,0,1,11
